ID,English,Others,
wendysoulnortalk51,对不起，太一！我不小心又弄坏东西了。我还在适应这具身体的力量。而且我肚子上好像写着什么年份。会不会是她出生的那年？,"Sorry, Taichi! I keep breaking stuff by accident. I’m still trying to get used to my strength. There's also some year written on my stomach. Could it be the year she born?",@NEW
wendysoulnortalk52,哦……我现在看起来像个不良少女了。她长得挺漂亮，但我真希望有别的身体。,Oh… I look a like delinquent now. She is pretty but I wish I could have another body.,@NEW
wendysoulnortalk53,这具身体没有基本的人类需求，但我讨厌它。拥抱你的时候感受不到你的体温。至少我还能用它看到你可爱的脸。,I don't have any basic human needs with this body but I hate it. I can't feel the warmth of your body when I hug you. At least I'm able to see your lovely face with it.,@NEW
wendysoulnortalk54,太一，你费了这么大劲帮我找回自己的身体，我太感激你了。我好爱好爱你……,"Taichi, I'm very grateful to you for going through so much trouble just to get my own body back. I luv you so muchhh....",@NEW
wendysoulnortalk61,这件T恤对我来说就像宝物一样，因为它是你认识我以来送我的第一样东西。,"This tshirt, it's like a treasure to me since it's the first thing you gifted me since we met.",@NEW
wendysoulnortalk62,露丝·希尔福德在《大学格斗》电影里穿过这件衣服。她最近的热映电影让她人气飙升，这衣服肯定很贵吧。,Reiko Hirakawa worn these cloths in University Scuffle movie. They must be quite expensive since her popularity has sky rocketed with her recent hit films.,@NEW
wendysoulnortalk63,,,
wendysoulnortalk64,,,
wendysoulnortalk65,,,
wendysoulnortalktsuki1,我很担心月子。她失踪好多天了。我一直在问她妈妈她有没有回来。,I'm worried for Tsukiko. She is missing for many days now. Why don't you ask her boss if she showed up for work recently?,@NEW
wendysoulnortalktsuki2,我很担心月子。如果她出了什么事，我永远都不会原谅自己。,So Tsukiko was getting fucked by her friend. I was worried for nothing.,@NEW
wendysoulnortalkirene,泉不再把我当威胁了，但她很生气我跟你在一起了。,Izumi no longer considers me a threat but she is mad I end up getting in with a relationship you.,@NEW
wendysoulnortalkmisae,美佐枝老是对我很粗鲁。我想她是在嫉妒你觉得我更有吸引力吧，嘿嘿……,Misae is jealous because you spent more time with me.,@NEW
wendysoulnortalksawako,太一，我希望你不要再跟澪子做那种事了，你现在有我了。,You got me. Why do you know Tsukiko or her sister anyways?,@NEW
wendysoulnortalklen,我晚上要跟蓮去逛街。你想来的话一起吧。,Len is cool. I know she is my competition but I have read the script. I will be you wife in the future.,@NEW
wendysoulnortalknina,你知道吗，有时候我进不了厨房。每次我打开那扇门，就发现自己到了屋子里别的地方。我就是想跟奈美说几句话。,Nabiki is a fox yokai. You can see that if you run to kitchen after coming home.,@NEW
wendysoulnortalkryomi,月子的上司瑠美，她是肯尼迪家的人吗？她说不是，但我见过她的几样东西，相当贵的。我一直想要一个她那样的手提包。,Why is Tsukiko’s boss here? Is she going to fire you from ghosthunting job?,@NEW
wendysoulnortalktomori1,你妹妹朋老是不小心叫我曼迪。可以理解啦，毕竟我们是长得一模一样的双胞胎嘛，嘿嘿……话说……我经常听到你俩单独在一起时有啪啪的声音。我知道她经常犯错，但你不该打你妹妹。,See… Your counter part from other world marries my twin… Wait… that doesn’t seem right.,@NEW
wendysoulnortalktomori2,朋自己去出鬼魂狩猎任务了。希望她一个人干得好。我……不是怀疑她的狩猎能力。我只是跟你一样担心她。,Tomori is in her own world catching ghosts. You know she earns more money if you don’t take on a contract with you.,@NEW
wendysoulbye,拜拜，亲爱的……,"Bye, bye, hon...",
wendysoulsitetalk1,太一，如果你遇到像我这样善良的鬼魂，请温柔对待她。作为一个曾经也是鬼魂的人，我很同情她们。,"Taichi,  if you find a kind ghost like me please be gentle with her. As someone who was ghost once before, I sympathize with them.",@NEW
wendysoulsitetalk2,多可爱的夜晚啊！我们去公园待一会儿怎么样？哦……对了！我们正在出契约呢。,What a lovely night it is! Why don't we spend some time together in the park? Oh.. yes! We are on a contract.,
wendysoulsitetalk3,太一，亲爱的！别走太久。虽然大多数鬼魂都很友善，但我们要对付的这个可不一定。所以要小心。,"I used be so scared of ghosts but now. As a former ghosts myself, I understand them better.",
wendysoulsitetalk4,狩猎鬼魂真有意思！我好想跟你一起进去自己试试那些工具。是啊，我可能没你那么厉害，但我想试试。,"Taichi, honey! Please don't gone for too long. Even though most ghosts are friendly the one we are dealing here may not be. So be careful.",
wendysoulsitetalk51,哎呀……我又用体重把卡车门压弯了。别担心，等我们回家我就把它掰直。,Oopps... I bent the truck door with my weight again. Don't worry I will straighten it up once we get back home.,@NEW
wendysoulsitetalk52,太一，谢天谢地你来了！你还记得我跟你说的那个变态吗？他又来了，还对我动手动脚。我把他推开了，把卡车门锁上了。我好害怕！,"Taichi, thank goodness you are here! Do you remember the crazy guy I told you about? He was back again and tried to get handsy with me. I pushed him away and locked the truck door. I'm so scared!",@NEW
wendysoulsitetalk53,我跟路过开了个玩笑。她们以为我只是个人偶就过来跟我自拍。我突然动了一下把她们吓了一跳。她们尖叫着拼命跑掉了。,I pulled a prank on some girls passing by. They approached me thinking I was just a doll and began to take selfies with me. I moved suddenly startling them. They ran away screaming for their lives.,@NEW
wendysoulsitetalk54,我试着给朋友们视频通话。她们都以为是我的鬼魂在打给她们，吓得不轻。,I tried video calling my friends. They all were scared thinking my ghost is calling them.,@NEW
wendysoulbuyitem,你需要什么，亲爱的？,"What do you need, darling?",
faithsoulessbody,真遗憾她不得不这么做。幸好她的身体会一直保持这样，直到她决定回来或者别的什么东西附身。嗯……不过她真的好可爱。,It's a shame she had to do this. Fortunately her body is going to stay like this until she decides to return to it or something else possesses it. Hmm... she is so cute though.,
wendysoulessbody,我找到了温蒂的身体，但我没办法把她的灵魂转移回去。我们回现场看看能不能找到有用的东西。,I have found Kaori’s body but I have no means to transfer her soul back to it. Let's go back to location and see if I find something useful.,
needcatchfirstforsoul,我得先抓住鬼魂再转移温蒂的灵魂，否则别的东西会附身这具身体。,I need to catch the ghost first before I try to transfer Kaori’s soul or something else will possess this body.,
wendytallbodyintro1,（倒吸一口气……）我复活了！这具身体……好大啊。哈……太一，从这个高度看你像个小孩子。,(Gasp....) I came back to life! This body... it’s huge. Hah.... Ted you are looking like a child from up here.,
wendytallbodyintro2,我们去卡车吧亲爱的。我迫不及待要和你一起冒险了。,Let’s go to truck honey. I can’t wait for our adventures together.,
wendyshortbodyintro1,哦……这具身体……还有我的头发！别人会觉得我是不良少女。（倒吸一口气……）那是什么？我看到一个巨大的女人。哦……,Oh... this body... and my hairs! People will think I'm a delinquent. (Gasp...) What was that? I saw some giant lady. Ohh...,
wendyshortbodyintro2,我们回卡车吧。这地方让我毛骨悚然。,Let's get back to the truck. This place is creeping me out.,
wendydollbodyintro1,……（写字中）我不能说话，但奇迹般地我能看到东西。我是不是……我在那个屁股猜拳秀里那个色女人的人偶里。虽然是人偶，但摸起来像真皮肤一样。我敢肯定是亚科科技做的。,.... (Writing) I can't talk but by some miracle I'm able to see things. Am I... I am in the doll of that horny lady from Butt Sex Poker show. Even though it's doll it feels like real skin. I'm pretty sure it's made by AyakoTech.,
wendydollbodyintro2,（写字中……）我们回卡车吧。这个人偶看起来很贵。我们是借来的，我觉得我们赔不起。,(Writing...) Let's get back to the truck. This doll looks quite expensive. I don't think we will be able to pay for it since we are borrowing it.,
